"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"958","RT @black7810180378: Ojala fueran las últimas lágrimas derramadas por causa de la #ViolenciaDeGenero 
Ojala nunca más se sumen nombres a la…",FALSE,0,NA,2019-10-27 18:38:08,FALSE,NA,"1188525302852530177",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Toniotepuy",55,TRUE,FALSE,NA,NA
"959","RT @eldiadespuesmx: El documental ""Nosotras"" retrata las violencias que enfrentan las mujeres día con día, evidenciando como el acoso calle…",FALSE,0,NA,2019-10-27 18:36:39,FALSE,NA,"1188524930616291328",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","erikleader",86,TRUE,FALSE,NA,NA
"960","RT @black7810180378: Ojala fueran las últimas lágrimas derramadas por causa de la #ViolenciaDeGenero 
Ojala nunca más se sumen nombres a la…",FALSE,0,NA,2019-10-27 18:36:17,FALSE,NA,"1188524836706017281",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","CacikeConopoima",2,TRUE,FALSE,NA,NA
"961","Enhorabuena‼️ Mucha suerte a estos dos cortos que ayudan a visibilizar la violencia machista. 
#NiUnaMenos… https://t.co/0SXTmD0Gvp",FALSE,3,NA,2019-10-27 18:36:11,TRUE,NA,"1188524809728200706",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","FCinepormujeres",1,FALSE,FALSE,NA,NA
"962","RT @eldiadespuesmx: El documental ""Nosotras"" retrata las violencias que enfrentan las mujeres día con día, evidenciando como el acoso calle…",FALSE,0,NA,2019-10-27 18:36:07,FALSE,NA,"1188524795580821506",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Ivonne_RnG",86,TRUE,FALSE,NA,NA
"963","RT @black7810180378: Ojala fueran las últimas lágrimas derramadas por causa de la #ViolenciaDeGenero 
Ojala nunca más se sumen nombres a la…",FALSE,0,NA,2019-10-27 18:35:46,FALSE,NA,"1188524705076174850",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Caricar5",55,TRUE,FALSE,NA,NA
"964","RT @black7810180378: Ojala fueran las últimas lágrimas derramadas por causa de la #ViolenciaDeGenero 
Ojala nunca más se sumen nombres a la…",FALSE,0,NA,2019-10-27 18:34:29,FALSE,NA,"1188524385331757057",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Ven_libre2018",5,TRUE,FALSE,NA,NA
"965","RT @black7810180378: Ojala fueran las últimas lágrimas derramadas por causa de la #ViolenciaDeGenero 
Ojala nunca más se sumen nombres a la…",FALSE,0,NA,2019-10-27 18:34:10,FALSE,NA,"1188524306202013698",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Ven_libre2018",7,TRUE,FALSE,NA,NA
"966","Ojala fueran las últimas lágrimas derramadas por causa de la #ViolenciaDeGenero 
Ojala nunca más se sumen nombres a… https://t.co/GHv71yZQTt",FALSE,1,NA,2019-10-27 18:34:03,TRUE,NA,"1188524273331310592",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","black7810180378",2,FALSE,FALSE,NA,NA
"967","RT @black7810180378: Ojala fueran las últimas lágrimas derramadas por causa de la #ViolenciaDeGenero 
Ojala nunca más se sumen nombres a la…",FALSE,0,NA,2019-10-27 18:32:52,FALSE,NA,"1188523976089395204",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Ven_libre2018",55,TRUE,FALSE,NA,NA
"968","RT @DelGobGalicia: A @DelGobGalicia, da man da @DelGobVG , entrega o próximo 28 de novembro os Premios Meninas, na súa segunda edición en #…",FALSE,0,NA,2019-10-27 18:30:37,FALSE,NA,"1188523412131581952",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","conJavierLosada",3,TRUE,FALSE,NA,NA
"969","RT @ONUMujeresMX: La eliminación de la violencia contra las mujeres y las niñas debe ser una prioridad en nuestras vidas. #NiUnaMenos https…",FALSE,0,NA,2019-10-27 18:28:36,FALSE,NA,"1188522901500121090",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mujercelta",50,TRUE,FALSE,NA,NA
"970","RT @masfeministas_: Presentamos el programa feminista con una batería de medidas para cuidar y cuidarnos. Queremos un país que eduque en ig…",FALSE,0,NA,2019-10-27 18:28:16,FALSE,NA,"1188522821003235330",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MasLatina_",132,TRUE,FALSE,NA,NA
"971","RT @eldiadespuesmx: El documental ""Nosotras"" retrata las violencias que enfrentan las mujeres día con día, evidenciando como el acoso calle…",FALSE,0,NA,2019-10-27 18:25:38,FALSE,NA,"1188522157321703425",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","VenusDeOtroMar",86,TRUE,FALSE,NA,NA
"972","RT @maygeta99: Os imagináis que en un solo día ase sinaran a 4 políticos ,futbolistas ,o de cualquier otro colectivo? En un día han asesina…",FALSE,0,NA,2019-10-27 18:24:29,FALSE,NA,"1188521866870345729",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Chescolop",29,TRUE,FALSE,NA,NA
"973","RT @maygeta99: Os imagináis que en un solo día ase sinaran a 4 políticos ,futbolistas ,o de cualquier otro colectivo? En un día han asesina…",FALSE,0,NA,2019-10-27 18:23:19,FALSE,NA,"1188521575475273728",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","riojavioleta",29,TRUE,FALSE,NA,NA
"974","RT @FotolibrosI: TODA VENEZUELA DEBE ESTAR ALERTA Y VIGILANTE Este lunes 28-10-19 Continúa el juicio del caso Ángela Aguirre #NoMasImpunida…",FALSE,0,NA,2019-10-27 18:23:16,FALSE,NA,"1188521560598036480",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","fcabrera89",63,TRUE,FALSE,NA,NA
"975","RT @maygeta99: Os imagináis que en un solo día ase sinaran a 4 políticos ,futbolistas ,o de cualquier otro colectivo? En un día han asesina…",FALSE,0,NA,2019-10-27 18:22:45,FALSE,NA,"1188521429702266881",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RAMON85467585",29,TRUE,FALSE,NA,NA
"976","RT @black7810180378: Ojala fueran las últimas lágrimas derramadas por causa de la #ViolenciaDeGenero 
Ojala nunca más se sumen nombres a la…",FALSE,0,NA,2019-10-27 18:22:32,FALSE,NA,"1188521377760006148",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","carolinagb7",7,TRUE,FALSE,NA,NA
"977","RT @maygeta99: Os imagináis que en un solo día ase sinaran a 4 políticos ,futbolistas ,o de cualquier otro colectivo? En un día han asesina…",FALSE,0,NA,2019-10-27 18:22:24,FALSE,NA,"1188521344109043712",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","maygeta99",29,TRUE,FALSE,NA,NA
"978","Ojala fueran las últimas lágrimas derramadas por causa de la #ViolenciaDeGenero 
Ojala nunca más se sumen nombres a… https://t.co/n1sc5CTaRN",FALSE,2,NA,2019-10-27 18:21:49,TRUE,NA,"1188521197916577792",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","black7810180378",5,FALSE,FALSE,NA,NA
"979","RT @masfeministas_: Presentamos el programa feminista con una batería de medidas para cuidar y cuidarnos. Queremos un país que eduque en ig…",FALSE,0,NA,2019-10-27 18:20:33,FALSE,NA,"1188520875680768000",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","carolcorbacho1",132,TRUE,FALSE,NA,NA
"980","RT @black7810180378: Ojala fueran las últimas lágrimas derramadas por causa de la #ViolenciaDeGenero 
Ojala nunca más se sumen nombres a la…",FALSE,0,NA,2019-10-27 18:20:19,FALSE,NA,"1188520817191247872",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","carolinagb7",55,TRUE,FALSE,NA,NA
"981","RT @black7810180378: Ojala fueran las últimas lágrimas derramadas por causa de la #ViolenciaDeGenero 
Ojala nunca más se sumen nombres a la…",FALSE,0,NA,2019-10-27 18:19:31,FALSE,NA,"1188520618100170752",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Nancy04_12_2014",55,TRUE,FALSE,NA,NA
"982","Ojala fueran las últimas lágrimas derramadas por causa de la #ViolenciaDeGenero 
Ojala nunca más se sumen nombres a… https://t.co/vSX71KIN8m",FALSE,2,NA,2019-10-27 18:18:51,TRUE,NA,"1188520451489832960",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","black7810180378",7,FALSE,FALSE,NA,NA
"983","RT @maygeta99: Os imagináis que en un solo día ase sinaran a 4 políticos ,futbolistas ,o de cualquier otro colectivo? En un día han asesina…",FALSE,0,NA,2019-10-27 18:18:21,FALSE,NA,"1188520324293431296",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","erizg",29,TRUE,FALSE,NA,NA
"984","Ojala fueran las últimas lágrimas derramadas por causa de la #ViolenciaDeGenero 
Ojala nunca más se sumen nombres a… https://t.co/1e0hRRTNy9",FALSE,20,NA,2019-10-27 18:18:12,TRUE,NA,"1188520285227671555",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","black7810180378",55,FALSE,FALSE,NA,NA
"985","RT @maygeta99: Os imagináis que en un solo día ase sinaran a 4 políticos ,futbolistas ,o de cualquier otro colectivo? En un día han asesina…",FALSE,0,NA,2019-10-27 18:17:32,FALSE,NA,"1188520117199613955",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MagaraMusic",29,TRUE,FALSE,NA,NA
"986","RT @masfeministas_: Presentamos el programa feminista con una batería de medidas para cuidar y cuidarnos. Queremos un país que eduque en ig…",FALSE,0,NA,2019-10-27 18:17:21,FALSE,NA,"1188520071611764736",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Pilu_m_m",132,TRUE,FALSE,NA,NA
"987","RT @Tlaorocio: #viralvideo #viral #video #NiUnaMenos #violencia
¡Bravo por el hombre que intervino y grabó el video!. ¿Esos son sus protoco…",FALSE,0,NA,2019-10-27 18:15:22,FALSE,NA,"1188519573013876739",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","marcobahenac",17,TRUE,FALSE,NA,NA
"988","RT @maygeta99: Os imagináis que en un solo día ase sinaran a 4 políticos ,futbolistas ,o de cualquier otro colectivo? En un día han asesina…",FALSE,0,NA,2019-10-27 18:13:03,FALSE,NA,"1188518988147503105",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","salvado10835878",29,TRUE,FALSE,NA,NA
"989","RT @eldiadespuesmx: El documental ""Nosotras"" retrata las violencias que enfrentan las mujeres día con día, evidenciando como el acoso calle…",FALSE,0,NA,2019-10-27 18:13:02,FALSE,NA,"1188518986499215362",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","enterada_28",86,TRUE,FALSE,NA,NA
"990","RT @masfeministas_: Presentamos el programa feminista con una batería de medidas para cuidar y cuidarnos. Queremos un país que eduque en ig…",FALSE,0,NA,2019-10-27 18:12:19,FALSE,NA,"1188518805846319104",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Elena93403922",132,TRUE,FALSE,NA,NA
"991","RT @eldiadespuesmx: El documental ""Nosotras"" retrata las violencias que enfrentan las mujeres día con día, evidenciando como el acoso calle…",FALSE,0,NA,2019-10-27 18:10:22,FALSE,NA,"1188518314835873793",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","marlenemorita14",86,TRUE,FALSE,NA,NA
"992","RT @maygeta99: Os imagináis que en un solo día ase sinaran a 4 políticos ,futbolistas ,o de cualquier otro colectivo? En un día han asesina…",FALSE,0,NA,2019-10-27 18:09:10,FALSE,NA,"1188518013777125376",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","carolacaracola5",29,TRUE,FALSE,NA,NA
"993","RT @FotolibrosI: TODA VENEZUELA DEBE ESTAR ALERTA Y VIGILANTE Este lunes 28-10-19 Continúa el juicio del caso Ángela Aguirre #NoMasImpunida…",FALSE,0,NA,2019-10-27 18:02:38,FALSE,NA,"1188516369484206087",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Sisifontes20",63,TRUE,FALSE,NA,NA
"994","RT @eldiadespuesmx: El documental ""Nosotras"" retrata las violencias que enfrentan las mujeres día con día, evidenciando como el acoso calle…",FALSE,0,NA,2019-10-27 18:01:56,FALSE,NA,"1188516192534687746",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","j_lalogh",86,TRUE,FALSE,NA,NA
"995","RT @black7810180378: Porque ese futuro que esperamos, sin rastro de #ViolenciaDeGenero ni #CifraDeLaVergüenza , sea pronto presente
#PorEll…",FALSE,0,NA,2019-10-27 18:01:22,FALSE,NA,"1188516051207819264",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sandracapri66",33,TRUE,FALSE,NA,NA
"996","RT @black7810180378: Ojala fueran las últimas lágrimas derramadas por causa de la #ViolenciaDeGenero 
Ojala nunca más se sumen nombres a la…",FALSE,0,NA,2019-10-27 18:01:15,FALSE,NA,"1188516020639678464",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Sisifontes20",10,TRUE,FALSE,NA,NA
"997","RT @black7810180378: Ojala fueran las últimas lágrimas derramadas por causa de la #ViolenciaDeGenero 
Ojala nunca más se sumen nombres a la…",FALSE,0,NA,2019-10-27 17:59:42,FALSE,NA,"1188515629655048192",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sandracapri66",10,TRUE,FALSE,NA,NA
"998","RT @eldiadespuesmx: El documental ""Nosotras"" retrata las violencias que enfrentan las mujeres día con día, evidenciando como el acoso calle…",FALSE,0,NA,2019-10-27 17:56:17,FALSE,NA,"1188514768836952064",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","pulgarebelde",86,TRUE,FALSE,NA,NA
"999","RT @black7810180378: Ojala fueran las últimas lágrimas derramadas por causa de la #ViolenciaDeGenero 
Ojala nunca más se sumen nombres a la…",FALSE,0,NA,2019-10-27 17:47:35,FALSE,NA,"1188512580635107328",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Ven_libre2018",10,TRUE,FALSE,NA,NA
"1000","RT @black7810180378: Ojala fueran las últimas lágrimas derramadas por causa de la #ViolenciaDeGenero 
Ojala nunca más se sumen nombres a la…",FALSE,0,NA,2019-10-27 17:47:28,FALSE,NA,"1188512553275670528",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","100Estrogeno",10,TRUE,FALSE,NA,NA
"1001","RT @masfeministas_: Presentamos el programa feminista con una batería de medidas para cuidar y cuidarnos. Queremos un país que eduque en ig…",FALSE,0,NA,2019-10-27 17:44:27,FALSE,NA,"1188511793326575616",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Apocomecaigo",132,TRUE,FALSE,NA,NA
"1002","RT @masfeministas_: @MasPais_Es Desbloquear el país para terminar con las violencias machistas: creación red de centros públicos de atenció…",FALSE,0,NA,2019-10-27 17:43:42,FALSE,NA,"1188511605719523328",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Apocomecaigo",14,TRUE,FALSE,NA,NA
"1003","RT @aleseputrelew: #Trelew #NiUnaMenos #Justicia por #Monica y #Cami https://t.co/2IDDB1ixS4",FALSE,0,NA,2019-10-27 17:41:13,FALSE,NA,"1188510980571045889",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","AntoMongolini",13,TRUE,FALSE,NA,NA
"1004","RT @masfeministas_: Presentamos el programa feminista con una batería de medidas para cuidar y cuidarnos. Queremos un país que eduque en ig…",FALSE,0,NA,2019-10-27 17:40:53,FALSE,NA,"1188510894516510720",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","masmemoria_",132,TRUE,FALSE,NA,NA
"1005","RT @black7810180378: Ojala fueran las últimas lágrimas derramadas por causa de la #ViolenciaDeGenero 
Ojala nunca más se sumen nombres a la…",FALSE,0,NA,2019-10-27 17:40:19,FALSE,NA,"1188510752870715399",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","ramonhernandez5",10,TRUE,FALSE,NA,NA
"1006","RT @ONUMujeresMX: La eliminación de la violencia contra las mujeres y las niñas debe ser una prioridad en nuestras vidas. #NiUnaMenos https…",FALSE,0,NA,2019-10-27 17:37:43,FALSE,NA,"1188510099922251776",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Idontmeether",50,TRUE,FALSE,NA,NA
"1007","RT @maygeta99: Os imagináis que en un solo día ase sinaran a 4 políticos ,futbolistas ,o de cualquier otro colectivo? En un día han asesina…",FALSE,0,NA,2019-10-27 17:34:17,FALSE,NA,"1188509234423631873",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AntEsRiv",29,TRUE,FALSE,NA,NA
"1008","A @DelGobGalicia, da man da @DelGobVG , entrega o próximo 28 de novembro os Premios Meninas, na súa segunda edición… https://t.co/WW7T2aXgmD",FALSE,3,NA,2019-10-27 17:30:25,TRUE,NA,"1188508260577529858",NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","DelGobGalicia",3,FALSE,FALSE,NA,NA
"1009","RT @eldiadespuesmx: El documental ""Nosotras"" retrata las violencias que enfrentan las mujeres día con día, evidenciando como el acoso calle…",FALSE,0,NA,2019-10-27 17:29:58,FALSE,NA,"1188508147041931264",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","chuchunii",86,TRUE,FALSE,NA,NA
"1010","RT @latindadd: Derechos de las mujeres e igualdad desde la política tributaria. Uno de los aspectos estructurales más resistentes al cambio…",FALSE,0,NA,2019-10-27 17:26:21,FALSE,NA,"1188507237851025409",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","LiubkaB",4,TRUE,FALSE,NA,NA
"1011","RT @eldiadespuesmx: El documental ""Nosotras"" retrata las violencias que enfrentan las mujeres día con día, evidenciando como el acoso calle…",FALSE,0,NA,2019-10-27 17:24:50,FALSE,NA,"1188506856169148416",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","compayleon",86,TRUE,FALSE,NA,NA
"1012","RT @maygeta99: Os imagináis que en un solo día ase sinaran a 4 políticos ,futbolistas ,o de cualquier otro colectivo? En un día han asesina…",FALSE,0,NA,2019-10-27 17:22:15,FALSE,NA,"1188506207306309632",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","HeleneDreams",29,TRUE,FALSE,NA,NA
"1013","Ser mujer es no tener derecho a la presunción d vericidad ni d inocencia, nunca #ToleranciaCero #NiUnaMenos… https://t.co/ADj5E0gmdp",FALSE,1,NA,2019-10-27 17:21:58,TRUE,NA,"1188506133763362816",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","nanasalvador",0,FALSE,FALSE,NA,NA
"1014","RT @ONUMujeresMX: La eliminación de la violencia contra las mujeres y las niñas debe ser una prioridad en nuestras vidas. #NiUnaMenos https…",FALSE,0,NA,2019-10-27 17:20:20,FALSE,NA,"1188505725426917377",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","GraduadosUCA",50,TRUE,FALSE,NA,NA
"1015","RT @AxiomaReport: TODA VENEZUELA DEBE ESTAR ALERTA Y VIGILANTE Este lunes 28-10-19 Continúa el juicio del caso Ángela Aguirre #NoMasImpunid…",FALSE,0,NA,2019-10-27 17:20:06,FALSE,NA,"1188505663686795265",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","haymesita68",29,TRUE,FALSE,NA,NA
"1016","Por favor, DIFUNDIR!

#NiUnaMenos 
#AcusacionConstitucionalYa https://t.co/CH0J2s8K2u",FALSE,0,NA,2019-10-27 17:19:14,FALSE,NA,"1188505447936020481",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","tioperro9",0,FALSE,FALSE,NA,NA
"1017","RT @black7810180378: Ojala fueran las últimas lágrimas derramadas por causa de la #ViolenciaDeGenero 
Ojala nunca más se sumen nombres a la…",FALSE,0,NA,2019-10-27 17:14:32,FALSE,NA,"1188504262462115840",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Tatianitasantos",10,TRUE,FALSE,NA,NA
"1018","Ojala fueran las últimas lágrimas derramadas por causa de la #ViolenciaDeGenero 
Ojala nunca más se sumen nombres a… https://t.co/fI1zr76Q7j",FALSE,1,NA,2019-10-27 17:14:10,TRUE,NA,"1188504173207343104",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","black7810180378",10,FALSE,FALSE,NA,NA
"1019","RT @eldiadespuesmx: El documental ""Nosotras"" retrata las violencias que enfrentan las mujeres día con día, evidenciando como el acoso calle…",FALSE,0,NA,2019-10-27 17:13:17,FALSE,NA,"1188503949667688449",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Nigromantex",86,TRUE,FALSE,NA,NA
"1020","#NiUnaMenos ¿Hás visto a Blanca Saraí Díaz Báez?? Ella desapareció desde el 23 de octubre. Ayuda a encontrarla🙏 https://t.co/k0thcVEJ3h",FALSE,1,NA,2019-10-27 17:12:12,FALSE,NA,"1188503676668665856",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","perrafiucha",0,FALSE,FALSE,NA,NA
"1021","RT @agjimenezm: Una vergüenza como lo tapó Transparencia y como guarda cómplice silencio la ONG Manuela Ramos y las activistas defensoras d…",FALSE,0,NA,2019-10-27 17:11:39,FALSE,NA,"1188503536721649665",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","karina37836221",11,TRUE,FALSE,NA,NA
"1022","Derechos de las mujeres e igualdad desde la política tributaria. Uno de los aspectos estructurales más resistentes… https://t.co/jLeWK5kzCk",FALSE,4,NA,2019-10-27 17:06:16,TRUE,NA,"1188502183400091648",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","latindadd",4,FALSE,FALSE,NA,NA
"1023","RT @LauraMorRom: Hoy he estado con la @MesadeigualdadR recordando a las casi 50 mujeres asesinadas este año por #violenciamachista #Violenc…",FALSE,0,NA,2019-10-27 17:03:22,FALSE,NA,"1188501452408401921",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","LaMuy",8,TRUE,FALSE,NA,NA
"1024","RT @maygeta99: Os imagináis que en un solo día ase sinaran a 4 políticos ,futbolistas ,o de cualquier otro colectivo? En un día han asesina…",FALSE,0,NA,2019-10-27 17:02:31,FALSE,NA,"1188501241019670529",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","diegot2a",29,TRUE,FALSE,NA,NA
"1025","RT @masfeministas_: Presentamos el programa feminista con una batería de medidas para cuidar y cuidarnos. Queremos un país que eduque en ig…",FALSE,0,NA,2019-10-27 17:01:04,FALSE,NA,"1188500875976826880",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Pelayeando",132,TRUE,FALSE,NA,NA
"1026","RT @Jovisotito: #NiUnaMenos carabineros faltan el respeto a las mujeres, no respetan leyes #ChileViolatesHumanRights #ChileNoSeRinde https:…",FALSE,0,NA,2019-10-27 16:57:23,FALSE,NA,"1188499948326834177",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","renakovich",2,TRUE,FALSE,NA,NA
"1027","RT @AxiomaReport: TODA VENEZUELA DEBE ESTAR ALERTA Y VIGILANTE Este lunes 28-10-19 Continúa el juicio del caso Ángela Aguirre #NoMasImpunid…",FALSE,0,NA,2019-10-27 16:54:48,FALSE,NA,"1188499296976621569",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","elitalvarez",29,TRUE,FALSE,NA,NA
"1028","RT @masfeministas_: Presentamos el programa feminista con una batería de medidas para cuidar y cuidarnos. Queremos un país que eduque en ig…",FALSE,0,NA,2019-10-27 16:53:24,FALSE,NA,"1188498944403394560",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JenniferSalmern",132,TRUE,FALSE,NA,NA
"1029","RT @masfeministas_: Presentamos el programa feminista con una batería de medidas para cuidar y cuidarnos. Queremos un país que eduque en ig…",FALSE,0,NA,2019-10-27 16:53:18,FALSE,NA,"1188498921074634764",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","alodiaperez",132,TRUE,FALSE,NA,NA
"1030","“E igual que se hace con los tumores, para conseguir erradicarla hay que extirparla del resto de violencias para co… https://t.co/ieS91FQfih",FALSE,2,NA,2019-10-27 16:52:54,TRUE,NA,"1188498819203375108",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","silviaacero14",1,FALSE,FALSE,NA,NA
"1031","@Espantu1 Yo fui con mi cinta verde y pañuelo violeta porque #NiUnaMenos tampoco por aborto clandestino",FALSE,1,"Espantu1",2019-10-27 16:51:17,FALSE,"1188474922110259200","1188498412989304833","4632931103","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Mamistica",0,FALSE,FALSE,NA,NA
"1032","RT @eldiadespuesmx: El documental ""Nosotras"" retrata las violencias que enfrentan las mujeres día con día, evidenciando como el acoso calle…",FALSE,0,NA,2019-10-27 16:47:39,FALSE,NA,"1188497499591446529",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","julioo_mena",86,TRUE,FALSE,NA,NA
"1033","RT @F_LuzCasanova: No hay excusas: hay dinero, problemas y propuestas para trabajar en contra de esta barbarie. @albertoreyero @ppmadrid @P…",FALSE,0,NA,2019-10-27 16:42:38,FALSE,NA,"1188496237345067019",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","patucafvicens",6,TRUE,FALSE,NA,NA
"1034","RT @eldiadespuesmx: El documental ""Nosotras"" retrata las violencias que enfrentan las mujeres día con día, evidenciando como el acoso calle…",FALSE,0,NA,2019-10-27 16:42:14,FALSE,NA,"1188496135125516288",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jesusgr61",86,TRUE,FALSE,NA,NA
"1035","No hay excusas: hay dinero, problemas y propuestas para trabajar en contra de esta barbarie. @albertoreyero… https://t.co/1F7NOKnTQW",FALSE,11,NA,2019-10-27 16:41:51,TRUE,NA,"1188496037675261952",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","F_LuzCasanova",6,FALSE,FALSE,NA,NA
